len,domainLen,underscore,at,dash,dot,slash,ampersand,question,equal,PhishingResult
38,12,0,0,0,3,2,0,0,1,0
25,14,0,0,0,3,2,0,0,0,1
37,36,0,0,4,3,1,0,0,0,0
76,27,0,0,1,1,3,0,0,1,0
104,15,0,0,1,7,8,1,2,2,1
57,18,0,0,3,3,5,0,0,0,0
92,13,0,0,0,5,4,2,2,3,1
369,44,4,0,6,3,3,2,1,3,1
41,15,0,0,0,2,2,0,0,0,0
35,13,0,0,2,3,1,0,0,0,1
68,30,1,0,0,7,5,1,1,1,0
60,18,4,0,0,3,3,0,0,0,1
173,140,1,0,1,15,2,0,1,1,1
40,14,0,0,0,2,3,0,0,0,1
31,19,0,0,1,3,1,0,0,0,0
208,23,1,0,1,3,2,1,1,1,1
29,19,0,0,0,3,1,0,0,0,1
39,17,0,0,1,2,3,0,0,0,0
59,18,0,0,0,2,2,0,1,0,1
57,13,0,0,0,5,5,0,1,1,1
20,16,0,0,0,2,2,0,0,0,0
27,14,0,0,0,2,2,0,0,0,1
27,14,0,0,0,2,2,0,0,0,1
75,26,0,0,1,3,5,0,0,0,0
27,14,0,0,0,2,2,0,0,0,1
231,25,0,0,3,3,1,2,1,3,0
27,14,0,0,0,2,2,0,0,0,1
31,30,0,0,1,2,1,0,0,0,1
235,202,0,0,1,12,1,0,0,0,0
47,14,0,0,0,3,4,0,0,0,0
60,15,0,0,0,2,5,0,0,0,1
88,24,2,0,1,3,7,0,0,0,1
30,20,0,0,0,3,1,0,0,0,1
31,18,0,0,0,2,3,0,0,0,0
56,15,2,0,0,2,3,0,0,0,0
25,11,0,0,0,2,2,0,0,0,1
27,19,0,0,0,3,1,0,0,0,1
42,14,0,0,0,2,4,0,0,0,1
27,26,0,0,0,2,1,0,0,0,1
30,16,0,0,0,3,1,0,0,0,1
243,140,0,0,4,12,8,1,0,0,1
51,22,0,0,0,3,3,0,0,0,1
191,20,1,0,1,3,2,1,1,2,1
343,44,1,0,7,3,3,1,1,2,1
19,18,0,0,0,3,1,0,0,0,0
38,15,0,0,0,1,3,0,0,0,1
33,19,0,0,0,2,3,0,0,0,1
40,39,0,0,1,5,1,0,0,0,0
41,21,0,0,1,1,3,0,0,0,0
50,28,0,0,0,4,3,0,0,0,0
37,22,0,0,0,2,3,0,0,0,1
66,15,1,0,0,2,3,0,0,0,1
15,8,0,0,0,1,2,0,0,0,1
32,31,0,0,0,2,1,0,0,0,0
45,8,0,0,2,1,3,0,0,0,1
17,13,0,0,0,2,2,0,0,0,1
369,44,2,0,5,3,3,2,1,3,1
79,7,0,0,0,5,7,0,0,0,0
29,16,0,0,0,3,1,0,0,0,0
175,24,1,0,2,5,1,0,0,1,0
90,36,2,0,1,6,5,1,1,2,0
60,16,2,0,0,3,2,0,0,0,0
31,26,0,0,0,1,2,0,0,0,1
51,30,0,0,0,5,2,0,0,1,0
35,17,0,0,0,3,2,0,0,0,1
343,44,4,0,9,3,3,1,1,2,1
24,23,0,0,0,2,1,0,0,0,1
30,13,0,0,1,2,1,0,0,0,0
39,23,0,0,0,2,1,0,0,0,1
65,21,0,0,0,4,2,0,0,0,0
32,18,0,0,0,3,1,0,0,0,0
23,17,0,0,0,2,1,0,0,0,1
42,12,0,0,0,2,4,0,0,0,1
107,23,0,0,1,6,3,1,1,2,0
45,25,0,0,0,5,2,0,0,0,0
27,13,0,0,0,2,3,0,0,0,1
37,11,0,0,1,1,3,0,0,0,0
179,19,0,0,0,6,7,5,0,6,0
37,11,0,0,1,3,2,0,0,0,0
18,13,0,0,0,2,2,0,0,0,0
158,72,0,0,2,9,2,0,1,1,0
235,18,1,0,0,13,7,1,2,1,1
30,16,1,0,0,2,2,0,0,0,0
33,13,0,0,0,2,2,0,0,0,1
60,20,0,0,1,1,5,0,0,0,1
47,10,0,0,0,2,3,0,0,0,1
27,21,0,0,0,3,1,0,0,0,0
196,101,1,0,3,7,2,2,1,3,1
24,15,0,0,0,2,2,0,0,0,1
29,19,0,0,0,3,2,0,0,0,0
99,16,0,0,12,2,4,0,0,0,1
104,11,1,0,1,1,2,1,1,2,0
40,25,1,0,0,2,3,0,0,0,1
88,22,0,0,0,6,6,0,0,0,0
21,14,0,0,0,2,2,0,0,0,1
60,13,3,0,1,2,4,0,0,0,1
36,19,1,0,0,2,3,0,0,0,1
110,17,0,0,2,7,8,1,2,2,1
26,19,0,0,0,2,2,0,0,0,1
83,14,0,0,1,6,8,1,2,2,1
37,14,0,0,0,2,2,0,0,0,1
39,13,0,0,0,2,4,0,0,0,0
38,19,0,0,0,2,2,0,0,0,1
41,16,1,0,0,2,2,0,0,0,1
29,18,0,0,0,3,1,0,0,0,1
28,27,0,0,0,2,1,0,0,0,1
20,15,0,0,0,2,2,0,0,0,1
73,17,0,0,1,2,6,0,0,1,0
27,14,0,0,0,2,2,0,0,0,1
32,18,0,0,0,3,2,0,0,0,1
23,22,0,0,0,2,1,0,0,0,1
24,19,0,0,0,2,2,0,0,0,1
163,126,0,0,6,7,3,0,0,0,0
55,34,0,0,0,4,2,0,0,0,0
114,32,0,0,0,2,1,0,1,1,0
157,123,0,0,4,6,2,0,0,0,0
34,15,0,0,0,2,2,0,0,0,1
72,14,0,0,0,2,6,0,0,0,1
117,83,0,0,0,10,2,0,0,0,0
57,12,0,0,0,3,6,0,0,0,1
29,28,0,0,0,2,1,0,0,0,1
83,28,0,0,4,4,3,0,0,0,0
87,19,1,0,0,4,9,0,0,0,0
27,14,0,0,0,2,2,0,0,0,1
203,20,1,0,0,5,3,1,1,2,0
33,12,0,0,1,2,3,0,0,0,0
80,29,0,0,3,4,4,0,0,0,0
78,20,1,0,2,3,1,3,1,4,0
92,70,0,0,2,6,3,0,0,0,0
91,26,0,0,1,7,4,3,1,4,0
25,11,0,0,0,2,2,0,0,0,1
13,6,0,0,0,1,1,0,0,0,0
86,23,1,0,0,2,3,0,0,0,0
57,21,0,0,1,2,4,0,0,0,0
36,14,0,0,0,3,2,0,0,0,1
41,22,0,0,1,3,1,0,0,0,0
83,10,0,0,0,7,5,0,0,0,0
258,83,1,0,2,10,4,1,1,2,0
37,18,0,0,1,4,2,0,0,0,0
57,16,0,0,5,2,1,0,0,0,1
112,9,1,0,0,3,8,0,0,1,1
96,19,0,0,1,3,2,0,0,0,0
64,17,0,0,1,2,7,0,0,0,1
31,31,0,0,1,2,0,0,0,0,0
124,69,0,0,0,12,3,0,0,0,1
29,13,0,0,0,2,3,0,0,0,1
67,29,0,0,1,1,6,0,0,0,1
56,14,0,0,1,4,6,0,0,0,0
104,70,0,0,2,6,2,0,0,0,1
37,19,1,0,0,3,1,0,0,0,1
13,6,0,0,0,1,1,0,0,0,0
65,31,1,0,0,1,5,0,1,0,1
25,20,0,0,1,2,2,0,0,0,1
20,19,0,0,0,2,1,0,0,0,1
61,20,0,0,2,3,5,0,0,0,0
30,20,0,0,0,2,2,0,0,0,1
26,13,0,0,0,2,3,0,0,0,0
79,20,0,1,0,6,2,1,1,2,0
46,11,0,0,2,1,3,0,0,0,1
310,209,0,0,1,12,4,0,0,1,1
52,24,0,0,0,5,4,0,0,0,0
131,12,0,0,1,6,5,1,2,2,1
36,15,0,0,1,2,3,0,0,0,0
27,14,0,0,0,2,2,0,0,0,1
142,123,0,0,0,12,2,0,0,0,0
30,29,0,0,0,3,1,0,0,0,0
90,90,0,0,0,4,0,0,0,0,1
86,19,1,0,0,2,4,0,0,0,0
141,25,1,0,1,4,3,1,1,1,0
52,16,0,0,0,5,3,0,0,0,1
54,19,0,0,0,2,3,0,0,0,0
221,16,1,0,2,6,4,1,1,1,0
71,14,3,0,0,3,4,0,0,0,1
40,17,0,0,0,3,3,0,0,0,1
46,11,0,0,1,3,4,0,0,0,0
34,14,0,0,0,4,4,0,0,0,0
27,14,0,0,0,2,2,0,0,0,1
62,22,0,0,2,2,2,0,0,0,1
37,17,0,0,0,2,3,0,0,0,1
61,23,0,0,1,3,4,0,0,0,0
41,15,0,0,0,1,3,0,0,0,1
37,15,0,0,0,3,2,0,0,0,0
37,10,0,0,0,3,3,0,0,0,1
38,26,0,0,0,3,1,0,0,0,1
12,7,0,0,0,1,1,0,0,0,0
343,44,5,0,6,3,3,1,1,2,1
37,26,0,0,1,1,3,0,0,0,0
70,20,1,0,1,3,5,0,0,0,1
29,11,0,0,0,2,3,0,0,0,1
35,19,0,0,0,1,2,0,0,0,0
29,20,0,0,1,1,2,0,0,0,1
26,18,0,0,1,3,2,0,0,0,0
39,24,0,0,0,3,4,0,0,0,1
33,13,0,0,0,2,2,0,0,0,1
24,15,0,0,0,3,1,0,0,0,1
35,16,1,0,1,2,2,0,0,0,1
35,13,0,0,2,3,1,0,0,0,1
28,12,0,0,0,2,3,0,0,0,1
177,176,0,0,1,14,1,0,0,0,1
66,19,0,0,1,2,6,0,0,0,1
14,9,0,0,0,1,2,0,0,0,0
232,117,0,0,4,7,4,0,0,0,0
369,44,2,0,8,3,3,2,1,3,1
52,17,0,0,0,3,3,0,0,0,1
58,20,0,0,0,2,4,0,0,0,1
115,21,0,0,0,4,5,4,0,4,0
143,25,1,0,1,4,2,1,1,2,0
48,11,0,0,0,2,1,0,0,0,0
33,20,0,0,0,3,2,0,0,0,1
27,15,0,0,0,2,1,0,0,0,1
13,8,0,0,0,1,2,0,0,0,1
27,14,0,0,0,2,2,0,0,0,1
40,17,0,0,0,3,2,0,0,0,1
33,13,0,0,0,2,2,0,0,0,1
186,76,2,0,12,3,2,1,1,2,0
40,19,0,0,1,4,2,0,0,0,0
93,13,0,0,1,1,4,0,0,2,0
51,17,0,0,1,3,4,0,0,0,0
91,9,2,0,3,2,7,1,0,2,0
25,14,0,0,0,2,2,0,0,0,1
23,23,0,0,0,2,0,0,0,0,1
25,24,0,0,0,3,1,0,0,0,1
29,21,0,0,0,2,2,0,0,0,0
55,12,0,0,0,2,6,0,0,0,1
29,18,0,0,0,2,2,0,0,0,0
39,15,0,0,2,3,2,0,0,0,0
70,17,0,0,0,3,8,0,0,0,0
31,18,0,0,0,3,1,0,0,0,1
29,17,0,0,0,2,3,0,0,0,1
21,13,0,0,0,2,2,0,0,0,0
46,14,2,0,0,2,5,0,0,0,1
13,6,0,0,0,1,1,0,0,0,0
106,17,0,0,2,2,7,0,0,0,0
65,15,0,0,1,4,6,0,1,2,1
75,22,0,0,3,3,6,0,0,0,0
343,44,1,0,9,3,3,1,1,2,1
32,15,0,0,0,3,3,0,0,0,0
77,36,2,0,1,6,5,1,1,2,0
22,15,0,0,0,1,2,0,0,0,0
37,19,1,0,0,3,1,0,0,0,1
23,17,0,0,0,2,2,0,0,0,1
28,12,0,0,1,2,2,0,0,0,1
27,14,0,0,0,2,2,0,0,0,1
55,19,0,0,2,3,5,0,0,0,1
47,21,0,0,0,1,3,0,0,0,1
64,25,0,0,0,3,6,0,0,0,0
68,20,0,0,0,1,3,0,0,0,1
40,13,0,0,0,3,4,0,0,0,0
20,14,0,0,0,2,2,0,0,0,1
96,14,4,0,2,3,5,0,0,0,0
27,14,0,0,0,2,2,0,0,0,1
192,12,1,0,0,4,7,1,1,4,0
343,44,4,0,9,3,3,1,1,2,1
32,19,0,0,1,3,3,0,0,0,0
20,15,0,0,0,2,2,0,0,0,1
122,32,0,0,0,2,1,0,1,1,0
27,14,0,0,0,2,2,0,0,0,1
90,15,0,0,0,7,8,1,2,1,1
100,13,0,0,0,5,4,2,2,3,0
94,25,4,0,0,2,8,0,0,0,1
21,13,0,0,0,2,2,0,0,0,1
47,15,0,0,0,2,6,0,0,0,0
44,24,0,0,0,2,3,0,1,1,1
29,20,0,0,0,3,2,0,0,0,0
121,31,2,0,2,3,6,1,1,2,0
68,13,0,0,0,2,5,0,0,0,0
45,20,0,0,1,4,4,0,0,0,0
33,29,0,0,0,7,2,0,0,0,1
64,17,0,0,1,3,4,0,0,0,1
39,14,0,0,0,3,2,0,0,0,1
68,23,0,0,0,3,6,0,0,0,0
343,44,2,0,7,3,3,1,1,2,1
181,24,1,0,1,3,4,1,1,2,0
75,32,0,0,1,5,2,2,1,2,0
103,14,0,0,1,7,8,1,2,2,1
47,46,0,0,5,1,1,0,0,0,0
62,16,0,0,0,3,2,0,0,0,1
33,13,0,0,0,2,2,0,0,0,1
60,17,0,0,0,3,4,0,0,0,1
50,14,0,0,0,3,7,0,0,0,1
27,14,0,0,0,2,2,0,0,0,1
63,11,0,0,1,3,5,0,0,0,0
27,14,0,0,0,2,2,0,0,0,1
90,32,0,0,0,2,1,0,1,1,0
78,14,0,0,2,5,7,0,0,0,1
61,25,0,0,1,2,4,0,0,0,0
31,15,0,0,0,2,2,0,0,0,1
197,15,1,0,0,4,3,1,1,2,0
45,13,0,0,0,1,5,0,0,0,1
31,17,0,0,0,2,3,0,0,0,1
40,14,1,0,0,3,2,0,0,0,1
123,25,0,0,4,11,2,0,0,0,1
53,14,0,0,2,3,2,0,0,0,1
105,14,0,0,0,5,4,2,2,3,1
30,29,0,0,0,2,1,0,0,0,1
159,20,1,0,1,2,3,1,1,2,0
24,17,0,0,1,1,2,0,0,0,0
32,13,0,0,0,3,3,0,0,0,0
123,18,0,0,1,6,5,1,2,2,1
49,22,3,0,0,2,2,0,0,0,1
48,10,0,0,1,3,3,0,0,0,0
369,44,9,0,6,3,3,2,1,3,1
54,16,1,0,0,3,3,0,0,0,0
46,27,0,0,0,3,3,0,0,0,1
33,13,0,0,0,2,2,0,0,0,1
34,13,0,0,0,3,4,0,0,0,0
78,31,0,0,6,4,5,0,0,0,1
69,11,0,0,0,1,3,0,0,1,0
26,9,0,0,0,3,2,0,0,0,1
30,18,0,0,0,2,2,0,0,0,1
103,33,0,0,0,9,5,3,1,4,0
48,24,2,0,1,3,2,0,0,0,0
164,29,0,0,0,3,1,4,1,5,0
33,15,0,0,0,2,3,0,0,0,1
26,20,0,0,0,3,2,0,0,0,0
30,15,0,0,0,1,2,0,0,0,1
23,9,0,0,0,2,1,0,0,0,1
26,17,0,0,0,2,2,0,0,0,1
23,22,0,0,0,1,1,0,0,0,0
50,20,0,0,0,3,1,0,0,0,1
50,12,0,0,1,1,3,0,0,0,0
44,17,0,0,0,3,3,0,0,0,1
145,135,0,0,0,8,1,0,0,0,0
84,19,0,0,1,3,5,0,0,0,0
347,44,3,0,7,3,3,1,1,2,1
27,14,0,0,0,2,2,0,0,0,1
53,24,0,0,1,3,3,0,0,0,0
34,19,1,0,0,3,1,0,0,0,0
27,14,0,0,0,2,2,0,0,0,1
29,16,0,0,0,3,2,0,0,0,1
76,27,0,0,1,1,3,0,0,1,0
26,16,0,0,0,2,3,0,0,0,1
64,21,1,0,0,1,5,0,0,0,0
27,13,0,0,0,3,2,0,0,0,0
163,11,0,0,0,1,6,0,0,0,1
51,14,1,0,1,3,3,0,0,0,1
47,22,0,0,0,4,2,0,0,0,1
141,66,0,0,0,13,5,1,1,2,0
171,137,0,0,6,7,2,0,0,0,0
17,16,0,0,0,2,1,0,0,0,1
36,35,0,0,0,2,1,0,0,0,1
146,9,0,0,0,6,2,4,1,6,0
230,29,1,0,4,8,4,0,0,7,0
27,14,0,0,0,2,2,0,0,0,1
343,44,1,0,4,3,3,1,1,2,1
38,18,1,0,0,3,3,0,0,0,0
41,15,0,0,0,2,3,0,0,0,1
40,15,0,0,1,1,3,0,0,0,1
65,15,0,0,1,4,5,1,1,2,1
41,30,0,0,1,4,2,0,0,0,0
29,28,0,0,1,3,1,0,0,0,1
58,19,1,0,0,4,4,0,0,0,0
51,13,0,0,0,5,4,0,0,0,1
55,14,0,0,1,3,6,0,0,0,1
168,87,0,0,0,10,5,0,0,0,0
38,13,1,0,0,3,2,0,0,0,0
29,22,0,0,2,2,2,0,0,0,1
43,18,1,0,0,3,2,0,0,0,1
82,20,0,0,3,2,7,0,0,0,0
11,10,0,0,0,1,1,0,0,0,0
42,17,0,0,1,1,4,0,0,0,1
263,19,7,0,3,6,6,2,1,4,0
77,15,0,0,0,10,5,0,0,0,1
42,16,0,0,0,2,5,0,0,0,1
29,16,0,0,0,2,2,0,0,0,1
53,22,0,0,0,2,4,0,0,0,1
76,27,0,0,1,1,3,0,0,1,0
32,17,0,0,0,2,3,0,0,0,1
31,14,0,0,0,1,2,0,0,0,1
61,30,0,0,2,3,3,0,0,0,1
33,17,0,0,1,3,2,0,0,0,0
31,17,0,0,0,2,3,0,0,0,1
28,18,0,0,0,2,2,0,0,0,1
369,44,3,0,9,3,3,2,1,3,1
53,21,0,0,1,3,3,0,0,0,1
50,31,0,0,1,4,2,0,0,0,0
18,10,0,0,0,1,2,0,0,0,0
41,14,0,0,1,1,4,0,0,0,1
14,9,0,0,0,1,1,0,0,0,1
37,23,0,0,0,4,1,0,0,0,0
39,14,0,0,1,1,3,0,0,0,0
337,44,4,0,7,3,3,1,1,4,1
254,120,1,0,2,14,3,1,1,2,0
25,14,0,0,0,2,2,0,0,0,1
191,21,0,0,0,3,9,0,1,0,0
92,14,0,0,4,2,2,0,1,0,1
37,16,0,0,0,3,2,0,0,0,1
39,13,0,0,0,3,2,0,0,0,0
65,18,0,0,0,6,4,0,0,0,1
56,17,0,0,0,3,3,0,0,0,1
69,19,0,0,0,6,4,0,0,0,0
35,15,0,0,1,2,3,0,0,0,1
59,18,0,0,1,2,4,0,0,0,0
23,10,0,0,0,1,3,0,0,0,1
28,17,0,0,0,3,1,0,0,0,1
27,14,0,0,0,2,2,0,0,0,1
61,18,0,0,0,4,5,0,0,0,0
33,13,0,0,0,2,2,0,0,0,1
107,12,0,0,0,2,2,0,1,2,0
47,13,1,0,3,3,3,0,0,0,1
369,44,2,0,12,3,3,2,1,3,1
37,16,0,0,0,4,2,0,0,0,0
27,13,0,0,1,3,1,0,0,0,1
42,19,0,0,0,2,2,0,0,0,1
27,14,0,0,0,2,2,0,0,0,1
343,44,2,0,7,3,3,1,1,2,1
26,17,0,0,0,3,2,0,0,0,0
310,209,0,0,1,12,4,0,0,1,1
53,24,0,0,0,2,4,0,0,0,1
13,12,0,0,0,1,1,0,0,0,0
85,25,1,0,0,3,2,1,1,2,1
32,23,0,0,0,2,2,0,0,0,0
369,44,3,0,7,3,3,2,1,3,1
34,16,0,0,0,2,2,0,0,0,0
49,20,0,0,1,2,4,0,0,0,0
220,186,0,0,1,10,2,0,0,0,1
15,14,0,0,0,2,1,0,0,0,1
28,15,0,0,0,2,3,0,0,0,1
50,14,0,0,1,2,7,0,0,0,1
53,21,0,0,2,2,3,0,0,0,1
22,11,0,0,0,2,2,0,0,0,0
39,21,0,0,0,2,1,1,1,1,1
25,16,0,0,0,2,2,0,0,0,1
134,17,0,0,1,7,5,1,2,2,1
40,10,2,0,0,2,4,0,0,0,0
82,22,0,0,1,2,5,0,0,0,1
33,13,0,0,0,2,2,0,0,0,1
33,16,0,0,0,2,2,0,0,0,1
43,12,0,0,1,4,2,0,0,0,1
90,25,1,0,5,6,4,0,0,1,0
88,25,0,0,0,3,5,0,0,0,1
135,14,1,0,0,3,7,0,0,0,0
33,13,0,0,0,2,2,0,0,0,1
21,15,0,0,0,2,1,0,1,1,1
70,18,0,0,1,3,3,0,0,0,1
95,39,2,0,1,7,5,1,1,2,0
204,192,0,0,2,13,2,0,0,0,0
37,20,0,0,0,3,1,0,0,0,1
328,120,1,0,3,11,3,1,1,2,0
81,19,0,0,4,3,2,0,1,1,1
36,18,0,0,0,3,2,0,0,0,1
73,21,0,1,0,6,2,0,1,0,0
31,20,0,0,0,3,1,0,0,0,0
50,13,0,0,0,2,6,0,0,0,1
90,19,0,0,1,5,13,0,0,0,0
31,17,0,0,0,2,2,0,0,0,1
26,14,0,0,0,2,2,0,0,0,1
65,25,0,0,1,3,5,0,0,0,1
25,24,0,0,0,3,1,0,0,0,0
76,21,0,0,1,4,1,0,1,1,0
20,12,0,0,0,2,1,0,0,0,1
87,19,0,0,0,6,7,0,2,1,0
34,17,0,0,0,3,3,0,0,0,0
32,12,0,0,0,3,3,0,0,0,0
24,15,0,0,0,3,2,0,0,0,0
27,14,0,0,0,2,2,0,0,0,1
83,15,2,0,2,3,8,0,0,1,0
25,14,0,0,0,2,2,0,0,0,1
61,25,0,0,2,3,3,0,0,0,0
31,9,0,0,1,2,1,0,0,0,0
343,44,6,0,5,3,3,1,1,2,1
30,19,0,0,0,2,3,0,0,0,1
33,22,0,0,0,3,2,0,0,0,0
40,21,0,0,0,3,2,0,0,0,0
48,13,0,0,0,6,3,0,0,0,0
13,8,0,0,0,1,2,0,0,0,1
103,14,0,0,1,7,8,1,2,2,1
56,21,0,0,0,7,2,0,1,1,0
30,20,0,0,0,2,2,0,0,0,0
20,7,0,0,0,2,2,0,0,0,0
66,24,1,0,0,3,5,0,0,0,1
27,14,0,0,0,2,2,0,0,0,1
26,11,0,0,0,5,2,0,0,0,1
42,15,1,0,0,3,2,0,0,0,1
36,17,0,0,1,2,2,0,1,1,1
39,11,0,0,0,1,3,0,0,0,1
49,24,0,0,0,4,2,0,0,0,0
34,19,0,0,0,3,2,0,0,0,0
32,15,0,0,1,2,2,0,0,0,0
91,21,1,0,1,4,7,0,0,0,1
29,28,0,0,0,2,1,0,0,0,1
46,20,0,0,0,3,1,0,0,0,1
27,14,0,0,0,2,2,0,0,0,1
20,19,0,0,0,2,1,0,0,0,1
73,11,0,0,0,6,8,0,2,1,1
97,22,1,0,0,1,7,0,0,0,1
47,15,0,0,1,3,3,0,0,0,0
221,22,1,0,11,3,3,0,0,2,1
53,18,0,0,2,2,3,0,0,0,1
36,19,0,0,0,4,2,0,0,0,0
26,18,0,0,0,2,2,0,0,0,1
96,17,0,0,1,7,8,1,2,1,1
49,19,0,0,0,3,4,0,0,0,1
27,20,0,0,0,2,1,0,0,0,1
31,14,0,0,0,3,1,0,0,0,1
34,15,0,0,0,2,1,0,1,1,1
44,22,0,0,0,3,2,0,0,0,1
122,32,1,0,0,3,3,2,1,3,1
30,19,0,0,1,3,1,0,0,0,1
35,21,0,0,0,3,1,0,0,0,1
68,24,0,0,1,5,3,0,0,0,1
27,14,0,0,0,2,2,0,0,0,1
52,45,0,0,0,6,1,0,1,1,0
30,29,0,0,2,3,1,0,0,0,0
65,13,1,0,0,1,4,0,0,0,1
42,12,0,0,1,3,3,0,0,0,1
38,10,1,0,0,2,2,0,0,0,1
26,14,0,0,0,2,2,0,0,0,1
16,11,0,0,0,2,2,0,0,0,0
42,41,0,0,4,2,1,0,0,0,1
232,214,0,0,0,13,3,0,0,0,0
125,11,0,0,1,6,5,1,2,2,1
26,14,0,0,0,2,2,0,0,0,1
28,22,0,0,0,2,2,0,0,0,1
45,16,1,0,0,3,2,0,0,0,0
33,13,0,0,0,2,2,0,0,0,1
108,24,0,0,1,6,3,1,1,2,0
40,13,1,0,0,3,2,0,0,0,1
37,21,0,0,1,3,2,0,0,0,0
32,21,0,0,0,2,1,0,0,0,0
88,15,0,0,1,6,8,1,2,2,1
65,16,0,0,1,1,6,0,0,0,0
31,20,0,0,0,3,1,0,0,0,1
35,14,0,0,0,1,3,0,0,0,1
36,20,0,0,0,2,2,0,0,0,1
125,84,0,0,0,12,3,0,0,0,1
97,39,3,0,1,7,5,1,1,2,0
35,15,0,0,0,3,2,0,0,0,0
27,14,0,0,0,2,2,0,0,0,1
29,11,1,0,0,2,2,0,0,0,1
34,19,0,0,0,3,2,0,0,0,0
93,18,0,0,2,1,7,0,0,0,0
26,10,1,0,0,2,1,0,0,0,0
54,16,0,0,0,5,4,0,0,0,0
26,19,0,0,0,2,2,0,0,0,1
20,16,0,0,0,2,2,0,0,0,1
28,16,0,0,0,2,4,0,0,0,1
35,13,0,0,0,3,2,0,0,0,1
24,19,0,0,0,2,2,0,0,0,1
32,17,0,0,1,2,2,0,0,0,0
82,25,0,0,2,2,6,0,0,0,1
53,10,0,0,0,2,1,0,1,0,0
33,16,0,0,0,2,3,0,0,0,1
34,20,0,0,0,2,3,0,0,0,0
112,23,0,0,1,7,3,3,1,4,0
86,85,0,0,1,12,1,0,0,0,0
37,18,0,0,0,3,2,0,0,0,0
23,14,0,0,0,3,2,0,0,0,0
46,17,0,0,0,3,3,0,0,0,1
41,15,0,0,0,2,1,0,1,1,1
71,23,0,0,3,1,4,0,0,0,1
37,21,0,0,0,3,3,0,0,0,0
99,8,0,0,0,5,10,0,0,0,0
22,15,0,0,0,2,2,0,0,0,1
27,17,0,0,1,2,2,0,0,0,0
31,14,0,0,0,3,2,0,0,0,0
33,13,0,0,0,2,2,0,0,0,1
47,15,0,0,0,3,5,0,0,0,0
14,13,0,0,0,1,1,0,0,0,0
41,23,0,0,0,3,1,0,1,1,1
24,15,0,0,0,2,2,0,0,0,1
65,12,0,0,0,2,1,2,1,3,1
255,19,0,0,5,8,12,0,0,0,0
135,111,0,0,1,11,3,0,0,0,0
44,23,0,0,0,2,3,0,0,0,0
23,13,0,0,0,3,2,0,0,0,0
111,31,1,0,4,4,7,0,0,0,0
253,239,0,0,1,13,2,0,0,0,1
32,13,0,0,0,2,2,0,0,0,0
36,16,1,0,0,3,3,0,0,0,0
78,23,0,0,1,6,6,1,1,2,0
23,11,0,0,0,2,3,0,0,0,0
130,17,1,0,11,2,3,0,1,1,1
369,44,4,0,8,3,3,2,1,3,1
86,23,1,0,0,2,3,0,0,0,0
30,29,0,0,0,3,1,0,0,0,0
41,16,0,0,1,2,3,0,0,0,0
72,18,1,0,1,1,6,0,0,0,0
40,22,0,0,0,3,2,0,0,0,1
222,17,1,0,1,6,4,1,1,1,0
76,28,0,1,0,5,2,0,1,0,0
27,14,0,0,0,2,2,0,0,0,1
184,7,1,0,1,2,7,9,1,9,0
20,19,0,0,0,2,1,0,0,0,0
58,13,0,0,0,4,5,0,1,1,1
232,221,0,0,1,14,1,0,0,0,0
46,22,0,0,2,3,1,0,0,0,1
28,14,0,0,0,3,2,0,0,0,1
38,17,0,0,0,3,3,0,0,0,1
39,20,0,0,0,3,1,0,0,0,1
97,31,0,0,0,2,1,0,1,1,0
42,18,0,0,3,4,2,0,0,0,0
26,15,0,0,0,1,2,0,0,0,1
198,16,1,0,0,3,3,1,1,2,1
35,19,0,0,0,3,1,0,0,0,1
32,12,0,0,0,2,1,0,0,0,1
118,72,0,0,0,12,3,0,0,0,1
53,29,0,0,0,5,1,0,0,0,1
39,11,0,0,0,2,3,0,0,0,1
35,13,0,0,2,3,1,0,0,0,1
27,11,0,0,0,2,2,0,0,0,1
24,13,0,0,0,2,2,0,0,0,0
36,19,0,0,1,4,3,0,0,0,0
50,17,0,0,1,3,4,0,0,0,0
30,22,0,0,0,2,2,0,0,0,1
20,19,0,0,0,2,1,0,0,0,1
91,15,0,0,1,6,7,1,2,2,1
25,7,0,0,2,1,1,0,0,0,1
51,17,0,0,2,3,2,0,0,0,1
45,16,0,0,0,4,3,0,0,0,0
27,14,0,0,0,2,2,0,0,0,1
44,20,0,0,2,2,2,0,0,0,1
20,12,0,0,0,2,2,0,0,0,1
220,17,1,0,1,6,4,1,1,2,0
32,15,0,0,0,1,3,0,0,0,1
124,15,0,0,1,6,5,1,2,2,1
40,17,0,0,0,3,3,0,0,0,1
90,20,0,0,3,8,3,0,0,0,0
26,15,0,0,0,2,1,0,0,0,0
24,11,0,0,0,2,3,0,0,0,1
34,20,1,0,0,3,1,0,0,0,1
54,16,0,0,0,2,4,0,0,0,1
101,15,1,0,2,2,3,1,1,2,1
29,22,0,0,0,3,2,0,0,0,0
188,14,2,0,2,2,11,2,0,3,1
97,16,0,0,1,6,8,1,2,2,1
27,14,0,0,1,3,3,0,0,0,0
223,22,1,0,1,3,2,1,1,2,1
92,12,2,0,1,2,6,1,1,1,1
106,14,0,0,1,3,7,0,0,1,0
73,20,0,0,0,6,4,0,0,0,1
369,44,1,0,5,3,3,2,1,3,1
369,44,4,0,7,3,3,2,1,3,1
42,24,0,0,2,2,3,0,0,0,0
