ranking,isIp,activeDuration,urlLen,is@,isredirect,haveDash,domainLen,nosOfSubdomain,label,dots,question,&,/,=,underscore,valid
10000000,0,0,78,0,0,0,12,1,1,2,1,0,2,2,1,0
4570,0,6939,369,0,0,1,44,2,1,3,1,2,3,3,3,1
10000000,0,0,28,0,0,0,13,1,1,1,0,0,3,0,0,0
10000000,0,3288,58,1,0,0,16,1,1,3,1,0,3,0,0,1
513370,0,0,59,0,0,0,11,2,0,3,0,0,4,0,2,0
10000000,0,5844,103,0,0,0,20,2,1,6,2,1,8,2,0,1
10000000,0,2921,29,0,0,0,12,2,1,3,0,0,2,0,0,1
141384,0,0,29,0,0,0,15,3,0,3,0,0,3,0,0,0
10000000,0,7670,22,0,0,0,15,2,0,2,0,0,2,0,0,1
10000000,0,0,44,0,0,0,8,1,1,1,0,0,4,0,0,0
39564,0,0,25,0,0,0,17,3,0,3,0,0,2,0,0,0
10000000,0,10226,53,0,0,0,18,2,0,2,0,0,3,0,0,1
10000000,0,8035,19,0,0,0,12,1,0,1,0,0,2,0,0,1
10000000,0,0,133,0,0,0,99,15,1,15,0,0,2,0,0,0
10000000,0,0,40,0,0,0,16,1,1,2,0,0,3,0,0,0
10000000,0,6210,220,0,0,0,11,1,1,3,1,1,7,2,2,1
14969,0,9133,26,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,9132,60,0,0,0,18,3,1,4,0,0,5,0,0,1
204895,0,6209,37,0,0,1,22,2,0,2,0,0,2,0,0,1
10000000,0,0,54,0,0,0,27,2,0,2,0,0,2,0,0,0
19864,0,4749,50,0,0,0,25,2,1,2,0,0,3,0,0,1
10000000,0,0,86,0,0,0,23,1,1,2,0,0,3,0,1,0
10000000,0,365,84,0,0,0,13,2,1,6,2,0,7,2,0,1
22308,0,9131,59,0,0,0,17,2,0,3,0,0,3,0,0,1
10000000,0,0,110,0,0,0,12,1,1,7,0,0,8,0,2,0
10000000,0,4018,106,0,0,0,13,2,1,7,2,1,8,2,0,1
4570,0,6939,347,0,0,1,44,2,1,3,1,1,3,2,4,1
10000000,0,8765,53,0,0,0,19,2,1,3,0,0,4,0,1,1
46265,0,5479,27,0,0,0,16,2,1,2,0,0,2,0,0,1
10000000,0,6574,42,0,0,0,22,2,0,3,0,0,2,0,0,1
10000000,0,0,88,0,0,1,18,1,1,5,1,1,4,1,0,0
10000000,0,0,102,0,0,0,33,6,1,9,1,3,4,4,0,0
2547,0,8035,33,0,0,0,17,2,0,2,0,0,3,0,0,1
10000000,0,0,90,0,0,1,36,6,1,6,1,1,5,2,2,0
10000000,0,9861,25,0,0,0,14,2,0,2,0,0,2,0,0,1
2670,0,7305,78,0,0,0,18,2,0,2,0,0,5,0,0,1
44061,0,4017,33,0,0,0,13,1,1,2,0,0,2,0,0,1
26937,0,4383,48,0,0,0,35,2,1,3,0,0,1,0,0,1
10000000,0,0,35,0,0,0,18,2,1,3,0,0,2,0,0,0
10000000,0,0,46,0,0,1,24,1,1,2,0,0,3,0,0,0
14969,0,9133,26,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,0,87,0,0,1,23,2,1,2,0,0,5,0,1,0
10000000,0,5479,43,0,0,0,18,2,1,4,0,0,3,0,0,1
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
2547,0,8035,33,0,0,0,17,2,0,2,0,0,3,0,0,1
10000000,0,0,28,0,0,0,19,2,0,2,0,0,2,0,0,0
10000000,0,0,114,0,0,1,32,6,1,9,1,3,5,4,0,0
10000000,0,3653,65,0,0,0,21,2,1,3,0,0,2,0,0,1
10000000,0,0,26,0,0,0,17,1,0,1,0,0,2,0,1,0
10000000,0,1095,38,0,0,0,19,2,1,2,0,0,3,0,0,1
39079,0,0,124,0,0,0,15,3,1,7,2,1,5,2,0,0
24147,0,6575,87,0,0,0,23,2,0,3,0,0,4,0,1,1
1656,0,0,35,0,0,1,19,2,0,2,0,0,3,0,0,0
10000000,0,0,118,0,0,1,84,10,1,10,0,0,2,0,0,0
168,0,7670,32,0,0,0,15,1,0,1,0,0,3,0,0,1
10000000,0,0,53,0,0,0,15,3,1,4,0,0,4,0,1,0
10000000,0,5479,103,0,0,0,17,3,1,8,2,1,7,2,0,1
2547,0,8035,51,0,0,0,17,2,0,3,0,0,3,0,1,1
10000000,0,0,65,0,0,0,14,2,1,4,1,1,4,2,0,0
10000000,0,0,99,0,0,0,26,4,1,6,1,1,5,2,1,0
10000000,0,8035,34,0,0,1,21,2,0,3,0,0,1,0,0,1
10000000,0,366,310,0,0,0,209,12,1,12,0,0,4,1,0,1
2547,0,8035,37,0,0,0,17,2,0,2,0,0,3,0,0,1
10000000,0,0,123,0,0,1,107,9,1,10,1,0,1,1,0,0
1,0,11322,79,0,0,0,15,2,1,2,1,0,2,1,0,1
10000000,0,0,97,0,0,0,7,1,1,4,0,0,6,0,0,0
4570,0,6939,343,0,0,1,44,2,1,3,1,1,3,2,5,1
29,0,10959,33,0,0,0,21,2,0,2,1,0,1,1,0,1
10000000,0,5113,65,0,0,0,15,2,1,5,1,0,5,1,0,1
10000000,0,366,121,0,0,0,13,2,1,7,2,1,5,2,0,1
4,0,10228,38,0,0,0,21,3,0,3,0,0,3,0,0,1
404342,0,366,56,0,0,0,19,2,1,3,0,0,3,0,0,1
156373,0,5479,23,0,0,0,23,2,1,2,0,0,0,0,0,1
40096,0,0,411,0,0,0,18,3,1,4,1,5,1,10,5,0
10000000,0,4017,30,0,0,0,14,1,1,2,0,0,2,0,0,1
10000000,0,0,248,0,0,0,22,1,1,3,1,1,6,2,1,0
10000000,0,1827,162,0,0,0,90,12,1,12,0,0,4,0,0,1
10000000,0,6940,79,0,0,0,11,1,1,5,2,0,8,2,0,1
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
1267,0,9496,53,0,0,0,26,2,0,2,0,0,1,0,0,1
4570,0,6939,361,0,0,1,44,2,1,3,1,2,3,3,6,1
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
1267,0,9496,38,0,0,0,19,2,0,3,0,0,2,0,0,1
10000000,0,7305,13,0,0,0,10,1,1,1,0,0,1,0,0,1
112435,0,7304,29,0,0,0,17,2,0,3,0,0,1,0,0,1
5738,0,0,24,0,0,0,16,4,0,4,0,0,2,0,0,0
3832,0,0,13,0,0,0,6,1,1,1,0,0,1,0,0,0
10000000,0,0,29,0,0,0,14,1,1,2,0,0,2,0,0,0
10000000,0,5479,38,0,0,0,14,1,1,2,0,0,3,0,0,1
8510,0,0,78,0,0,0,19,3,0,4,0,0,7,0,0,0
3832,0,0,13,0,0,0,6,1,1,1,0,0,1,0,0,0
10000000,0,0,67,0,0,0,28,2,1,6,0,0,3,0,0,0
10000000,0,0,50,0,0,0,14,2,1,5,0,0,4,0,0,0
10000000,0,4748,25,0,0,0,24,2,1,2,0,0,1,0,0,1
10000000,0,0,30,0,0,0,18,3,0,3,0,0,2,0,0,0
10000000,0,6575,35,0,0,0,16,2,0,3,0,0,2,0,0,1
10000000,0,4748,75,0,0,0,26,2,1,3,0,0,5,0,1,1
1,0,11322,21,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,0,273,0,0,1,127,13,1,16,0,1,14,2,1,0
10000000,0,0,17,0,0,0,16,3,1,3,0,0,1,0,0,0
22308,0,9131,59,0,0,0,17,2,0,3,0,0,3,0,0,1
183,0,8400,29,0,0,0,16,2,1,2,0,0,2,0,0,1
44779,0,0,71,0,0,0,23,3,0,4,0,0,4,0,0,0
14969,0,9133,62,0,0,0,12,2,0,3,0,0,2,0,0,1
10000000,0,0,33,0,0,0,16,1,1,1,0,0,3,0,0,0
308150,0,9863,21,0,0,0,14,2,0,2,0,0,2,0,0,1
102144,0,0,42,0,0,0,12,2,0,2,0,0,4,0,0,0
10000000,0,0,64,0,0,0,29,2,1,3,0,0,4,0,0,0
10000000,0,731,25,0,0,0,8,1,1,2,0,0,2,0,0,1
10000000,0,6940,25,0,0,0,16,2,0,2,0,0,2,0,0,1
10000000,0,3288,192,0,0,0,18,1,1,13,3,4,9,4,1,1
10000000,0,0,106,0,0,0,63,10,1,10,0,0,2,0,0,0
10000000,0,0,25,0,0,0,13,2,0,2,0,0,3,0,1,0
1267,0,9496,32,0,0,0,18,2,0,3,0,0,1,0,0,1
10000000,0,0,20,0,0,0,14,2,0,2,0,0,2,0,0,0
379790,0,8400,31,0,0,0,16,2,0,3,0,0,1,0,1,1
10000000,0,0,29,0,0,0,15,2,0,3,0,0,1,0,0,0
4562,0,9639,50,0,0,0,19,2,0,3,0,0,3,0,0,1
236871,0,7304,72,0,0,0,14,2,1,2,0,0,6,0,0,1
10000000,0,0,111,0,0,0,12,2,1,7,1,1,8,1,0,0
10000000,0,0,80,0,0,0,79,13,1,13,0,0,1,0,0,0
236871,0,7304,72,0,0,0,14,2,1,2,0,0,6,0,0,1
10000000,0,4748,66,0,0,0,21,2,1,4,0,0,5,0,0,1
10000000,0,12054,40,0,0,0,22,2,0,3,0,0,2,0,0,1
11,0,7305,31,0,0,1,30,2,1,2,0,0,1,0,0,1
10000000,0,3287,223,0,0,1,15,1,1,2,1,1,4,2,1,1
10000000,0,0,29,0,0,0,19,3,1,4,0,0,1,0,0,0
10000000,0,0,53,0,0,0,24,1,1,2,0,0,4,0,0,0
10000000,0,730,83,0,0,0,10,1,1,5,2,1,8,2,0,1
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,0,192,0,0,0,29,1,1,6,0,1,6,2,1,0
244,0,6210,149,0,0,1,21,2,1,8,1,3,1,11,0,1
10000000,0,0,103,0,0,0,33,6,1,9,1,3,5,4,0,0
10000000,0,7671,32,0,0,0,12,2,0,3,0,0,2,0,1,1
10000000,0,4749,56,0,0,0,15,2,1,3,0,0,2,0,2,1
10000000,0,10226,31,0,0,0,15,2,0,2,0,0,3,0,0,1
633360,0,9131,34,0,0,0,19,2,0,2,0,0,3,0,0,1
10000000,0,365,117,0,0,0,34,5,1,9,1,1,4,2,2,1
10000000,0,5479,41,0,0,0,18,2,1,3,0,0,3,0,0,1
14969,0,9133,26,0,0,0,14,2,0,2,0,0,2,0,0,1
16927,0,0,237,0,0,0,14,2,1,4,1,8,4,8,2,0
130129,0,8035,47,0,0,0,20,2,0,2,0,0,5,0,0,1
152186,0,0,101,0,0,0,14,3,1,6,2,2,4,3,0,0
6668,0,0,46,0,0,0,14,3,0,4,0,0,4,0,0,0
836190,0,0,42,0,0,0,17,3,1,3,0,0,4,0,0,0
540529,0,0,119,0,0,0,17,4,1,8,2,1,5,2,0,0
10000000,0,4383,42,0,0,0,26,4,1,5,0,0,2,0,0,1
38510,0,0,29,0,0,0,10,2,0,2,0,0,2,0,0,0
10000000,0,0,252,0,0,1,244,20,1,20,0,0,2,0,0,0
7424,0,0,25,0,0,0,19,3,0,3,0,0,2,0,0,0
10000000,0,0,53,0,0,1,25,2,1,3,0,0,3,0,1,0
90,0,9861,48,0,0,0,14,3,1,6,0,0,2,0,0,1
10000000,0,8766,108,0,0,1,13,2,1,6,2,2,4,3,0,1
10000000,0,0,75,0,0,0,19,1,1,1,1,0,1,1,0,0
10000000,0,4017,118,0,0,0,72,12,1,12,0,0,3,0,0,1
10000000,0,0,252,0,0,0,132,17,1,18,1,1,1,2,1,0
10000000,0,0,56,0,0,0,28,1,0,2,0,0,1,0,0,0
10000000,0,5479,46,0,0,0,18,2,1,2,0,0,3,0,0,1
10000000,0,0,238,0,0,0,21,2,1,5,1,1,3,2,3,0
10000000,0,4383,58,0,0,0,18,1,1,1,0,0,3,0,0,1
10000000,0,8033,34,0,0,0,17,2,0,2,0,0,2,0,0,1
10000000,0,8035,23,0,0,0,14,2,0,2,0,0,3,0,0,1
44061,0,4017,33,0,0,0,13,1,1,2,0,0,2,0,0,1
10000000,0,0,68,0,0,0,22,2,1,3,0,0,6,0,0,0
10000000,0,0,166,0,0,0,11,1,1,2,1,1,2,2,1,0
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,0,58,0,0,1,46,5,1,6,0,0,3,0,0,0
10000000,0,366,104,0,0,0,13,2,1,7,2,1,8,2,0,1
10000000,0,0,115,0,0,1,15,2,1,6,1,1,2,2,0,0
10000000,0,366,25,0,0,1,14,2,0,2,0,0,1,0,0,1
128873,0,9862,33,0,0,0,12,2,0,3,0,0,3,0,0,1
10000000,0,0,224,0,0,1,190,8,1,8,0,0,2,0,0,0
1933,0,9861,50,0,0,0,13,2,0,3,0,0,4,0,0,1
10000000,0,7669,18,0,0,0,12,1,0,1,0,0,2,0,0,1
8419,0,9495,40,0,0,0,15,2,0,2,1,0,1,1,0,1
656,0,9862,19,0,0,0,11,1,1,1,0,0,1,0,0,1
539446,0,0,45,0,0,0,21,3,0,4,0,0,3,0,0,0
730417,0,7305,42,0,0,0,24,2,0,2,0,0,3,0,0,1
10000000,0,0,20,0,0,0,9,1,1,2,0,0,3,0,0,0
10000000,0,0,108,0,0,0,17,1,1,1,0,0,4,0,1,0
10000000,0,6939,71,0,0,0,16,2,0,2,1,1,2,2,2,1
10000000,0,0,34,0,0,0,14,3,0,3,0,0,4,0,0,0
10000000,0,0,51,0,0,0,22,2,1,3,0,0,4,0,0,0
10000000,0,0,33,0,0,0,16,1,1,1,0,0,3,0,0,0
10000000,0,731,38,0,0,0,18,1,1,2,0,0,2,0,0,1
684390,0,6787,34,0,0,0,16,2,0,3,0,0,2,0,0,1
138945,0,0,50,0,0,1,16,2,0,4,0,0,3,0,0,0
10000000,0,8034,33,0,0,1,19,2,0,3,0,0,1,0,1,1
10000000,0,731,33,0,0,0,12,1,1,1,1,1,2,1,0,1
10000000,0,0,37,0,0,0,23,2,1,2,0,0,3,0,0,0
10000000,0,4017,49,0,0,0,20,2,1,2,0,0,5,0,0,1
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,7670,54,0,0,0,17,2,0,3,0,0,1,0,3,1
10000000,0,9131,29,0,0,0,20,2,0,3,0,0,1,0,0,1
234490,0,7671,26,0,0,0,20,2,0,2,0,0,2,0,0,1
10000000,0,7305,33,0,0,0,18,2,0,3,0,0,1,0,0,1
10000000,0,8765,31,0,0,0,18,2,0,2,0,0,2,0,0,1
10000000,0,4383,70,0,1,0,25,1,1,3,0,0,6,0,0,1
705397,0,0,43,0,0,1,22,2,0,4,0,0,4,0,0,0
10000000,0,0,20,0,0,0,12,1,1,1,0,0,3,0,0,0
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,0,44,0,0,0,27,5,1,6,0,0,3,0,0,0
10000000,0,9133,29,0,0,0,16,2,0,3,0,0,1,0,0,1
3004,0,6575,46,0,0,0,16,2,0,2,0,0,2,0,3,1
10000000,0,0,35,0,0,0,5,1,1,2,1,0,2,1,1,0
10000000,0,1096,97,0,0,0,15,2,1,6,2,1,8,2,0,1
10000000,0,9131,33,0,0,0,12,2,0,3,0,0,1,0,0,1
10000000,0,731,110,0,0,1,17,2,1,7,2,1,8,2,0,1
883871,0,7670,44,0,0,0,19,2,0,2,0,0,4,0,0,1
2547,0,8035,42,0,0,0,17,2,0,3,0,0,3,0,0,1
1859,0,8400,44,0,0,0,12,1,0,2,0,0,5,0,0,1
8935,0,0,42,0,0,0,15,3,0,4,0,0,2,0,0,0
188989,0,8767,32,0,0,0,15,2,0,3,0,0,2,0,0,1
801,0,10591,52,0,0,0,13,2,0,2,0,0,6,0,0,1
10000000,0,1461,86,0,0,0,13,2,1,6,2,1,8,2,0,1
10000000,0,0,51,0,0,0,32,5,1,6,0,0,2,0,0,0
831634,0,0,38,0,0,0,17,2,0,3,0,0,2,0,0,0
10000000,0,5479,159,0,0,0,141,21,1,22,0,0,2,0,0,1
10000000,0,0,43,0,0,1,21,2,1,3,0,0,2,0,0,0
10000000,0,0,31,0,0,1,30,3,1,3,0,0,1,0,0,0
10000000,0,0,35,0,0,0,27,1,1,1,0,0,2,0,0,0
10000000,0,8400,16,0,0,0,9,1,0,1,0,0,2,0,0,1
44061,0,4017,33,0,0,0,13,1,1,2,0,0,2,0,0,1
10000000,0,0,32,0,0,0,16,3,1,4,0,0,2,0,0,0
10000000,0,0,20,0,0,1,19,1,1,1,0,0,1,0,0,0
10000000,0,8766,30,0,0,0,20,2,0,3,0,0,1,0,0,1
9031,0,0,50,0,0,0,15,3,0,4,0,0,3,0,0,0
10000000,0,0,65,0,0,0,25,2,1,3,0,0,4,0,0,0
10000000,0,0,212,0,0,0,35,2,1,3,1,1,3,2,1,0
118554,0,5478,30,0,0,1,20,2,1,3,0,0,1,0,0,1
10000000,0,0,248,0,0,1,108,9,1,9,0,1,3,2,1,0
10000000,0,5844,29,0,0,0,24,2,1,2,0,0,2,0,0,1
10720,0,0,31,0,0,0,16,3,0,3,0,0,3,0,0,0
10000000,0,366,59,0,0,0,18,2,1,4,1,0,5,1,0,1
10000000,0,0,68,0,0,1,64,10,1,10,0,0,2,0,0,0
10000000,0,0,144,0,0,0,27,1,1,5,1,2,2,3,3,0
10000000,0,0,189,0,0,1,99,6,1,6,1,1,1,2,2,0
10000000,0,1096,94,0,0,0,18,1,1,2,0,0,7,0,0,1
3939,0,0,23,0,0,0,17,3,0,3,0,0,2,0,0,0
10000000,0,4383,103,0,0,0,15,2,1,6,2,1,8,2,0,1
706764,0,8036,25,0,0,0,15,2,0,2,0,0,2,0,0,1
10000000,0,5113,104,0,0,0,15,2,1,7,2,1,8,2,0,1
10000000,0,0,131,0,0,0,14,3,1,3,0,0,13,0,0,0
10000000,0,6575,30,0,0,0,15,2,0,3,0,0,1,0,2,1
10000000,0,0,48,0,0,0,24,2,1,3,0,0,3,0,1,0
10000000,0,0,151,0,0,0,13,1,1,4,1,1,4,2,2,0
10000000,0,0,70,0,0,0,19,2,1,6,0,0,4,0,0,0
10000000,0,366,32,0,0,1,18,2,1,4,0,0,1,0,0,1
137554,0,0,105,0,0,0,14,2,0,3,0,0,8,0,2,0
10000000,0,9131,26,0,0,1,16,2,0,3,0,0,1,0,0,1
10000000,0,0,50,0,0,0,15,2,1,3,0,0,3,0,0,0
10000000,0,0,81,0,1,0,24,1,1,3,0,0,6,0,0,0
5526,0,0,41,0,0,0,22,3,0,4,0,0,1,0,1,0
10000000,0,730,32,0,0,0,27,5,1,5,0,0,1,0,0,1
10000000,0,5844,55,0,0,1,22,1,0,3,1,1,2,0,0,1
12437,0,0,36,0,0,0,28,4,0,4,0,0,2,0,0,0
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,0,51,0,0,0,16,3,0,4,0,0,3,0,0,0
15706,0,0,24,0,0,0,13,3,0,3,0,0,2,0,0,0
10000000,0,4748,129,0,0,0,21,1,1,3,1,1,8,1,1,1
6655,0,0,36,0,0,0,18,3,0,3,0,0,3,0,0,0
10000000,0,1826,52,0,0,0,15,2,1,2,0,0,4,0,1,1
10000000,0,4749,145,0,0,1,34,2,1,2,2,1,3,2,1,1
10000000,0,0,55,0,0,0,14,1,1,2,0,0,4,0,1,0
236871,0,7304,72,0,0,0,14,2,1,2,0,0,6,0,0,1
10000000,0,0,271,0,0,1,127,13,1,16,0,1,13,2,1,0
275,0,12420,37,0,0,0,10,2,0,2,0,0,3,0,1,1
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,5114,23,0,0,0,18,2,0,2,0,0,2,0,0,1
10000000,0,5844,28,0,0,0,14,2,1,3,0,0,2,0,0,1
53,0,12234,35,0,0,0,13,2,0,2,0,0,3,0,0,1
10000000,0,0,34,0,0,0,13,2,1,3,1,0,2,1,0,0
14969,0,9133,26,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,7671,26,0,0,0,15,2,0,3,0,0,2,0,0,1
10000000,0,9132,33,0,0,0,16,2,0,2,0,0,3,0,0,1
10000000,0,7305,54,0,0,0,15,2,0,3,0,0,2,0,2,1
10000000,0,0,62,0,0,1,19,2,1,2,0,0,7,0,0,0
4570,0,6939,343,0,0,1,44,2,1,3,1,1,3,2,7,1
10000000,0,0,28,0,0,0,15,1,1,1,0,0,3,0,0,0
10000000,0,6210,42,0,0,0,17,2,0,3,0,0,2,0,0,1
850509,0,8400,25,0,0,0,10,1,0,1,0,0,3,0,0,1
4918,0,7671,61,0,0,0,16,2,0,3,1,0,2,1,3,1
10000000,0,8765,44,0,0,1,18,2,0,3,0,0,3,0,0,1
10000000,0,10591,64,0,0,0,18,2,1,8,0,0,3,0,0,1
10000000,0,0,71,0,0,0,24,1,1,1,0,0,5,0,0,0
10000000,0,0,17,0,0,0,17,2,1,2,0,0,0,0,0,0
105,0,9863,35,0,0,0,13,2,0,3,0,0,1,0,0,1
55441,0,3652,12,0,0,0,6,1,1,1,0,0,1,0,0,1
10000000,0,3653,99,0,0,0,14,2,1,7,2,1,8,2,0,1
10000000,0,0,33,0,0,0,9,1,1,2,0,0,2,0,0,0
10000000,0,9860,26,0,0,0,14,2,0,3,0,0,1,0,0,1
10000000,0,8766,108,0,0,1,13,2,1,6,2,2,4,3,0,1
14194,0,0,37,0,0,0,26,4,0,4,0,0,3,0,0,0
771840,0,0,252,0,0,0,16,2,1,16,1,1,6,2,1,0
10000000,0,6940,32,0,0,0,16,2,1,3,0,0,1,0,0,1
70181,0,0,80,0,0,0,25,2,1,3,1,1,3,2,0,0
8419,0,9495,33,0,0,0,15,2,0,2,1,0,1,1,0,1
27817,0,0,36,0,0,0,24,4,0,5,0,0,1,0,0,0
10000000,0,0,45,0,0,0,24,2,1,2,0,0,4,0,0,0
316739,0,6575,35,0,0,0,25,2,0,2,0,0,2,0,0,1
10000000,0,366,116,0,0,1,108,10,1,10,0,0,2,0,0,1
813,0,0,12,0,0,0,6,1,1,1,0,0,1,0,0,0
10000000,0,0,32,0,0,0,14,2,1,3,0,0,2,0,0,0
10000000,0,0,72,0,0,1,22,2,1,5,1,0,4,0,0,0
10000000,0,0,57,0,0,0,17,2,1,2,0,0,5,0,0,0
6394,0,5114,28,0,0,0,27,2,1,2,0,0,1,0,0,1
10000000,0,0,21,0,0,0,12,2,0,2,0,0,2,0,0,0
10000000,0,366,236,0,0,0,40,5,1,7,1,1,3,2,1,1
566996,0,0,364,0,0,1,22,2,1,12,2,4,11,6,21,0
10000000,0,0,34,0,0,0,19,2,1,3,0,0,2,0,0,0
10000000,0,731,142,0,0,0,126,11,1,12,0,0,2,0,0,1
183,0,8400,24,0,0,0,16,2,1,2,0,0,1,0,0,1
137554,0,0,113,0,0,0,14,2,0,3,0,0,9,0,1,0
403440,0,6940,33,0,0,0,15,2,0,3,0,0,1,0,0,1
10000000,0,731,106,0,0,1,17,2,1,7,2,1,8,2,0,1
10000000,0,0,56,0,0,0,14,1,1,1,0,0,5,0,0,0
9206,0,0,31,0,0,0,16,4,0,4,0,0,3,0,0,0
10000000,0,0,67,0,0,0,22,2,1,3,0,0,4,0,1,0
10000000,0,0,33,0,0,0,12,2,1,3,0,0,2,1,0,0
10000000,0,0,49,0,0,0,18,1,1,1,0,0,5,0,0,0
10000000,0,0,161,0,0,0,12,1,1,2,1,1,2,2,1,0
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
3976,0,0,59,0,0,0,21,3,0,3,0,0,5,0,3,0
635,0,8765,48,0,0,1,31,4,1,6,0,0,1,0,0,1
180697,0,5844,41,0,0,1,30,2,0,3,0,0,1,0,0,1
11,0,7305,39,0,0,1,24,2,1,2,0,0,1,0,0,1
10000000,0,6210,65,0,0,0,13,1,1,1,0,0,4,0,1,1
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
79,0,8400,77,0,0,0,23,2,0,3,0,0,3,0,5,1
56706,0,0,23,0,0,0,15,2,0,2,0,0,2,0,0,0
8780,0,7671,49,0,0,0,21,2,0,4,0,0,2,0,0,1
10000000,0,0,32,0,0,0,14,2,1,3,0,0,2,0,0,0
11,0,7305,26,0,0,0,25,2,1,2,0,0,1,0,0,1
5956,0,0,21,0,0,0,14,3,0,3,0,0,2,0,0,0
801,0,10591,45,0,0,0,13,2,0,2,0,0,6,0,0,1
2038,0,7670,49,0,0,0,15,1,0,2,0,0,4,0,0,1
31398,0,6209,39,0,0,1,31,2,1,2,0,0,2,0,0,1
10000000,0,731,29,0,0,0,28,2,1,2,0,0,1,0,0,1
10000000,0,0,93,0,0,0,78,10,1,11,0,0,2,0,0,0
10000000,0,3652,36,0,0,0,15,1,1,2,0,0,3,0,0,1
5738,0,0,32,0,0,1,21,4,0,5,0,0,1,0,0,0
10000000,0,9132,25,0,0,0,16,2,0,2,0,0,2,0,0,1
10000000,0,0,42,0,0,0,7,1,1,2,0,0,4,0,0,0
10000000,0,1096,90,0,1,0,20,2,1,4,0,0,8,0,0,1
10000000,0,0,83,0,0,0,11,1,1,3,1,1,2,2,1,0
137554,0,0,89,0,0,0,14,2,0,2,0,0,8,0,2,0
10000000,0,1095,28,0,0,0,15,1,0,2,0,0,1,0,0,1
10000000,0,0,26,0,0,1,26,2,1,2,0,0,0,0,0,0
10000000,0,366,50,0,0,1,12,1,1,3,1,0,5,1,0,1
10000000,0,5478,68,0,0,0,20,1,1,1,0,0,3,0,0,1
10000000,0,0,95,0,0,0,20,1,1,4,0,0,5,2,0,0
10000000,0,0,38,0,0,0,11,2,0,4,1,0,1,0,0,0
10000000,0,1096,44,0,0,0,23,3,1,4,1,0,2,1,0,1
10000000,0,0,277,0,0,0,66,8,1,9,1,1,3,2,1,0
466015,0,7670,36,0,0,1,20,2,0,2,0,0,3,0,0,1
1267,0,9496,23,0,0,0,17,2,0,2,0,0,2,0,0,1
10000000,0,0,24,0,0,1,15,2,1,3,0,0,1,0,0,0
10000000,0,0,37,0,0,0,15,1,1,2,0,0,3,0,0,0
10000000,0,4017,122,0,0,0,13,2,1,6,2,1,5,2,0,1
29886,0,0,23,0,0,0,17,3,0,3,0,0,1,0,0,0
3976,0,0,58,0,0,0,21,3,0,3,0,0,5,0,4,0
1267,0,9496,41,0,0,0,23,2,0,3,0,0,1,0,0,1
10000000,0,0,59,0,0,0,17,3,1,4,0,0,5,0,0,0
10000000,0,5114,79,0,0,0,9,1,1,1,0,0,11,0,0,1
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
5001,0,8035,27,0,0,0,16,2,0,2,0,0,2,0,0,1
10000000,0,8765,33,0,0,0,23,2,0,2,0,0,2,0,0,1
10000000,0,0,58,0,0,0,20,4,0,5,0,0,4,0,0,0
10000000,0,0,70,0,0,0,18,2,1,2,0,0,6,0,0,0
10000000,0,6210,90,0,0,0,16,1,1,1,0,0,8,0,0,1
10000000,0,0,164,0,0,0,18,1,1,2,1,1,4,2,1,0
390935,0,6574,58,0,0,0,20,2,0,3,0,0,7,0,0,1
10000000,0,9861,39,0,0,0,16,3,0,3,0,0,3,0,0,1
10000000,0,6210,37,0,0,0,13,1,0,2,0,0,4,0,0,1
1267,0,9496,27,0,0,0,19,2,0,2,0,0,2,0,0,1
1104,0,9496,32,0,0,0,18,2,0,2,0,0,2,0,0,1
580256,0,0,83,0,0,1,18,2,1,4,0,0,12,0,1,0
10000000,0,8036,50,0,0,0,22,1,1,2,0,0,2,0,0,1
10000000,0,0,68,0,0,0,8,1,1,3,0,0,6,0,0,0
10000000,0,0,34,0,0,1,33,2,1,2,0,0,1,0,0,0
44061,0,4017,33,0,0,0,13,1,1,2,0,0,2,0,0,1
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,5479,29,0,0,0,28,3,1,3,0,0,1,0,0,1
10000000,0,0,18,0,0,1,17,1,1,1,0,0,1,0,0,0
10000000,0,0,66,0,0,0,21,1,1,2,0,0,4,0,0,0
53667,0,12420,24,0,0,0,15,2,0,2,0,0,2,0,0,1
